Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,5YJSA1H26FFP71767,PAS,POUND RIDGE    ,NY,10576,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/23/2017,03/17/2019,WH   ,N,N,N
VEH ,5YJSA1H26FFP71705,PAS,PLANDOME       ,NY,11030,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/28/2017,03/20/2019,BK   ,N,N,N
VEH ,5YJSA1H26FFP71445,PAS,HUNTINGTON     ,NY,11743,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/23/2017,04/14/2019,BK   ,N,N,N
VEH ,5YJSA1H26FFP71039,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/07/2017,03/09/2019,BL   ,N,N,N
VEH ,5YJSA1H26EFP62310,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/29/2017,06/24/2019,WH   ,N,N,N
VEH ,5YJSA1H25FF100395,PAS,EAST MEADOW    ,NY,11554,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,08/28/2017,10/09/2019,BK   ,N,N,N
VEH ,5YJSA1H25FF098499,PAS,MONTAUK        ,NY,11954,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,04/03/2018,04/26/2020,BL   ,N,N,N
VEH ,5YJSA1H25FF097935,PAS,PORT WASHINGTN ,NY,11050,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/28/2017,09/10/2019,GY   ,N,N,N
VEH ,5YJSA1H25FF097160,PAS,BEDFORD CORNRS ,NY,10549,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4806,,,12/05/2017,12/22/2019,GY   ,N,N,N
VEH ,5YJSA1H25FF096879,PAS,STONY POINT    ,NY,10980,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4806,,,09/17/2017,09/11/2019,GY   ,N,N,N
VEH ,5YJSA1H25FF094193,PAS,BUFFALO        ,NY,14226,ERIE        ,2015,TESLA,4DSD,ELECTRIC,4528,,,07/20/2017,08/31/2019,BL   ,N,N,N
VEH ,5YJSA1H25FF093898,PAS,BRIARCLIFF MNR ,NY,10510,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4806,,,08/14/2017,09/24/2019,GY   ,N,N,N
VEH ,5YJSA1H25FF092623,PAS,ARDSLEY        ,NY,10502,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/08/2017,07/17/2019,WH   ,N,N,N
VEH ,5YJSA1H25FF091066,PAS,SHOREHAM       ,NY,11786,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,3867,,,07/10/2018,07/09/2020,BK   ,N,N,N
VEH ,5YJSA1H25FF085963,PAS,WEST NYACK     ,NY,10994,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4528,,,03/23/2017,06/05/2019,BL   ,N,N,N
VEH ,5YJSA1H25FF085848,PAS,LOCUST VALLEY  ,NY,11560,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4700,,,01/26/2018,01/25/2020,BL   ,N,N,N
VEH ,5YJSA1H25FF084117,PAS,HUNTINGTON     ,NY,11743,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/05/2017,05/06/2019,BL   ,N,N,N
VEH ,5YJSA1H25FFP79908,PAS,RYE            ,NY,10580,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4850,,,03/28/2017,03/20/2019,BL   ,N,N,N
VEH ,5YJSA1H25FFP79648,PAS,SAG HARBOR     ,NY,11963,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4850,,,03/15/2018,04/20/2019,BL   ,N,N,N
VEH ,5YJSA1H25FFP78421,PAS,NEW HYDE PARK  ,NY,11040,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/25/2017,04/24/2019,GY   ,N,N,N
VEH ,5YJSA1H25FFP78113,PAS,SAG HARBOR     ,NY,11963,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4850,,,11/04/2017,12/01/2019,WH   ,N,N,N
VEH ,5YJSA1H25FFP76846,PAS,BINGHAMTON     ,NY,13901,BROOME      ,2015,TESLA,4DSD,ELECTRIC,4594,,,08/28/2018,11/22/2020,GY   ,N,N,N
VEH ,5YJSA1H25FFP75664,PAS,RYE            ,NY,10580,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,03/17/2017,04/09/2019,GY   ,N,N,N
VEH ,5YJSA1H25FFP74854,PAS,BRONXVILLE     ,NY,10708,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,03/07/2017,04/17/2019,BL   ,N,N,N
VEH ,5YJSA1H25FFP74630,PAS,HARRISON       ,NY,10528,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/21/2017,04/09/2019,BK   ,N,N,N
VEH ,5YJSA1H25FFP74319,PAS,PELHAM         ,NY,10803,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/22/2017,03/20/2019,GY   ,N,N,N
VEH ,5YJSA1H25FFP74224,PAS,NEW YORK       ,NY,10011,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4850,,,06/01/2018,08/13/2020,GY   ,N,N,N
VEH ,5YJSA1H25FFP71775,PAS,MAMARONECK     ,NY,10543,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,06/09/2017,03/13/2019,GY   ,N,N,N
VEH ,5YJSA1H25FFP70769,PAS,NISSEQUOGUE    ,NY,11780,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,01/31/2017,03/09/2019,BK   ,N,N,N
VEH ,5YJSA1H25FFP70657,PAS,JERICHO        ,NY,11753,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,04/18/2017,06/12/2019,GY   ,N,N,N
VEH ,5YJSA1H25FFP69377,PAS,NEW CITY       ,NY,10956,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4740,,,07/24/2018,10/04/2020,WH   ,N,N,N
VEH ,5YJSA1H25FFP69010,PAS,DOBBS FERRY    ,NY,10522,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/13/2017,03/02/2019,RD   ,N,N,N
VEH ,5YJSA1H25EFP67496,PAS,NEW YORK       ,NY,10001,NEW YORK    ,2014,TESLA,4DSD,ELECTRIC,4850,,,01/26/2017,02/27/2019,BL   ,N,N,N
VEH ,5YJSA1H25EFP62931,PAS,PITTSFORD      ,NY,14534,MONROE      ,2014,TESLA,4DSD,ELECTRIC,4650,,,02/26/2018,02/23/2020,GY   ,N,N,N
VEH ,5YJSA1H25EFP62721,PAS,NEW YORK       ,NY,10021,NEW YORK    ,2014,TESLA,4DSD,ELECTRIC,4594,,,05/16/2017,07/07/2019,GY   ,N,N,N
VEH ,5YJSA1H24FF100498,PAS,NEW ROCHELLE   ,NY,10804,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4806,,,11/13/2017,12/19/2019,RD   ,N,N,N
VEH ,5YJSA1H24FF097599,PAS,YONKERS        ,NY,10701,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,06/08/2018,09/30/2019,BK   ,N,N,N
VEH ,5YJSA1H24FF096713,PAS,MAMARONECK     ,NY,10543,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,02/23/2017,05/03/2019,BK   ,N,N,N
VEH ,5YJSA1H24FF092564,PAS,PEEKSKILL      ,NY,10566,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,05/23/2017,08/02/2019,BL   ,N,N,N
VEH ,5YJSA1H24FF092032,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,11/06/2017,07/07/2019,GY   ,N,N,N
VEH ,5YJSA1H24FF090037,PAS,MAMARONECK     ,NY,10543,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/10/2017,05/10/2019,GY   ,N,N,N
VEH ,5YJSA1H24FF086036,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,11/23/2016,01/04/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP74716,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/22/2017,03/26/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP74621,PAS,LITTLE NECK    ,NY,11362,QUEENS      ,2015,TESLA,4DSD,ELECTRIC,4594,,,02/14/2017,02/13/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP74537,PAS,NYACK          ,NY,10960,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/03/2017,04/07/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP74067,PAS,EAST NORWICH   ,NY,11732,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4850,,,01/26/2017,03/09/2019,BK   ,N,N,N
VEH ,5YJSA1H24FFP71847,PAS,DIX HILLS      ,NY,11746,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/17/2017,03/27/2019,BL   ,N,N,N
VEH ,5YJSA1H24FFP71458,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/02/2017,03/10/2019,BL   ,N,N,N
VEH ,5YJSA1H24FFP71315,PAS,NEW HYDE PARK  ,NY,11040,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/23/2017,03/15/2019,BL   ,N,N,N
VEH ,5YJSA1H24FFP70858,PAS,GARDEN CITY    ,NY,11530,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/18/2017,03/17/2019,BK   ,N,N,N
VEH ,5YJSA1H24FFP69970,PAS,WAPPINGERS FAL ,NY,12590,DUTCHESS    ,2015,TESLA,4DSD,ELECTRIC,4740,,,01/10/2017,03/10/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP69371,PAS,NEW YORK       ,NY,10016,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/08/2017,03/31/2019,GY   ,N,N,N
VEH ,5YJSA1H24FFP69306,PAS,VALLEY STREAM  ,NY,11581,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4638,,,06/12/2018,06/11/2020,GY   ,N,N,N
VEH ,5YJSA1H24EFP64850,PAS,NEW YORK       ,NY,10014,NEW YORK    ,2014,TESLA,4DSD,ELECTRIC,4850,,,09/21/2017,01/20/2019,BL   ,N,N,N
VEH ,5YJSA1H24EFP64847,PAS,SETAUKET       ,NY,11733,SUFFOLK     ,2014,TESLA,4DSD,ELECTRIC,4850,,,02/06/2018,04/21/2020,GY   ,N,N,N
VEH ,5YJSA1H24EFP64069,PAS,BRIARCLIFF MNR ,NY,10510,WESTCHESTER ,2014,TESLA,4DSD,ELECTRIC,4850,,,11/21/2016,12/28/2018,GR   ,N,N,N
VEH ,5YJSA1H24EFP64010,PAS,SETAUKET       ,NY,11733,SUFFOLK     ,2014,TESLA,4DSD,ELECTRIC,4594,,,09/27/2018,12/22/2020,GY   ,N,N,N
VEH ,5YJSA1H23FF099067,PAS,BEDFORD CNRS   ,NY,10549,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,08/21/2017,08/30/2019,GY   ,N,N,N
VEH ,5YJSA1H23FF093852,PAS,RYE            ,NY,10580,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,09/07/2017,10/08/2019,BK   ,N,N,N
VEH ,5YJSA1H23FF092894,PAS,WAPPINGERS FAL ,NY,12590,DUTCHESS    ,2015,TESLA,4DSD,ELECTRIC,4528,,,07/11/2017,07/30/2019,GY   ,N,N,N
VEH ,5YJSA1H23FF089848,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,02/04/2017,03/29/2019,BK   ,N,N,N
VEH ,5YJSA1H23FF086724,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/22/2017,07/20/2019,BL   ,N,N,N
VEH ,5YJSA1H23FF084147,PAS,TROY           ,NY,12180,RENSSELAER  ,2015,TESLA,4DSD,ELECTRIC,4930,,,05/19/2018,05/18/2020,WH   ,N,N,N
VEH ,5YJSA1H23FF083385,PAS,LLOYD HARBOR   ,NY,11743,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4528,,,09/12/2017,10/28/2019,BL   ,N,N,N
VEH ,5YJSA1H23FF082141,PAS,NEWBURGH       ,NY,12550,ORANGE      ,2015,TESLA,4DSD,ELECTRIC,4528,,,01/08/2017,02/09/2019,WH   ,N,N,N
VEH ,5YJSA1H23FF081961,PAS,COMMACK        ,NY,11725,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/16/2018,04/02/2020,GY   ,N,N,N
VEH ,5YJSA1H23FFP80099,PAS,NEW YORK       ,NY,10018,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4394,,,04/27/2017,04/30/2019,BL   ,N,N,N
VEH ,5YJSA1H23FFP77820,PAS,SYOSSET        ,NY,11791,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4806,,,09/05/2017,09/20/2019,GY   ,N,N,N
VEH ,5YJSA1H23FFP74450,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/04/2017,03/28/2019,WH   ,N,N,N
VEH ,5YJSA1H23FFP73301,PAS,NEW YORK       ,NY,10469,BRONX       ,2015,TESLA,4DSD,ELECTRIC,4740,,,04/06/2017,04/07/2019,BK   ,N,N,N
VEH ,5YJSA1H23FFP71841,PAS,DELMAR         ,NY,12054,ALBANY      ,2015,TESLA,4DSD,ELECTRIC,3700,,,04/19/2018,04/18/2020,BL   ,N,N,N
VEH ,5YJSA1H23FFP71449,PAS,GLEN HEAD      ,NY,11545,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/27/2017,03/20/2019,GY   ,N,N,N
VEH ,5YJSA1H23EFP65701,PAS,PURCHASE       ,NY,10577,WESTCHESTER ,2014,TESLA,4DSD,ELECTRIC,4850,,,07/04/2017,06/27/2019,BK   ,N,N,N
VEH ,5YJSA1H23EFP64564,PAS,DIX HILLS      ,NY,11746,SUFFOLK     ,2014,TESLA,4DSD,ELECTRIC,4850,,,12/08/2016,01/27/2019,BK   ,N,N,N
VEH ,5YJSA1H23EFP64239,PAS,WOODBURY       ,NY,11797,NASSAU      ,2014,TESLA,4DSD,ELECTRIC,4594,,,06/08/2017,06/30/2019,WH   ,N,N,N
VEH ,5YJSA1H22FF096709,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/25/2017,08/23/2019,GY   ,N,N,N
VEH ,5YJSA1H22FF093793,PAS,OCEANSIDE      ,NY,11572,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,09/14/2017,10/26/2019,WH   ,N,N,N
VEH ,5YJSA1H22FF093406,PAS,ROSLYN ESTATES ,NY,11576,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,09/10/2017,07/12/2019,BL   ,N,N,N
VEH ,5YJSA1H22FF084253,PAS,BROOKLYN       ,NY,11204,KINGS       ,2015,TESLA,4DSD,ELECTRIC,4323,,,07/03/2018,06/20/2020,WH   ,N,N,N
VEH ,5YJSA1H22FF081272,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/19/2017,05/03/2019,BK   ,N,N,N
VEH ,5YJSA1H22FF081109,PAS,WOODHAVEN      ,NY,11421,QUEENS      ,2015,TESLA,4DSD,ELECTRIC,4528,,,07/13/2018,07/12/2020,WH   ,N,N,N
VEH ,5YJSA1H22FF080395,PAS,NEW YORK       ,NY,10025,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4528,,,05/06/2017,04/29/2019,BL   ,N,N,N
VEH ,5YJSA1H22FFP78022,PAS,POUGHKEEPSIE   ,NY,12601,DUTCHESS    ,2015,TESLA,4DSD,ELECTRIC,4930,,,05/12/2018,05/11/2020,BL   ,N,N,N
VEH ,5YJSA1H22FFP74553,PAS,WOODMERE       ,NY,11598,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,05/25/2018,05/24/2020,BL   ,N,N,N
VEH ,5YJSA1H22FFP74455,PAS,MOUNT KISCO    ,NY,10549,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,01/04/2017,02/06/2019,BK   ,N,N,N
VEH ,5YJSA1H22FFP74407,PAS,CENTERPORT     ,NY,11721,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/02/2017,03/30/2019,BK   ,N,N,N
VEH ,5YJSA1H22FFP74391,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/16/2017,03/10/2019,BK   ,N,N,N
VEH ,5YJSA1H22FFP73760,PAS,MUTTONTOWN     ,NY,11791,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,07/30/2018,07/29/2020,BL   ,N,N,N
VEH ,5YJSA1H22FFP73693,PAS,NEW YORK       ,NY,10013,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4528,,,03/13/2018,03/12/2020,GY   ,N,N,N
VEH ,5YJSA1H22FFP71619,PAS,SCHENECTADY    ,NY,12303,SCHENECTADY ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/14/2017,03/31/2019,RD   ,N,N,N
VEH ,5YJSA1H22FFP70194,PAS,NEW YORK       ,NY,10028,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4850,,,03/13/2017,04/30/2019,BL   ,N,N,N
VEH ,5YJSA1H22FFP69014,PAS,PITTSFORD      ,NY,14534,MONROE      ,2015,TESLA,4DSD,ELECTRIC,4594,,,05/25/2017,05/24/2019,GY   ,N,N,N
VEH ,5YJSA1H22FFP65772,PAS,EAST ISLIP     ,NY,11730,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/27/2017,03/20/2019,BL   ,N,N,N
VEH ,5YJSA1H22EFP67522,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2014,TESLA,4DSD,ELECTRIC,4594,,,02/16/2018,02/15/2020,GY   ,N,N,N
VEH ,5YJSA1H22EFP66189,PAS,NORTH SALEM    ,NY,10560,WESTCHESTER ,2014,TESLA,4DSD,ELECTRIC,4594,,,03/21/2017,12/23/2018,GY   ,N,N,N
VEH ,5YJSA1H22EFP64328,PAS,LLOYD HARBOR   ,NY,11743,SUFFOLK     ,2014,TESLA,4DSD,ELECTRIC,4594,,,09/26/2017,09/04/2019,GY   ,N,N,N
VEH ,5YJSA1H21FF100619,PAS,NEW YORK       ,NY,10023,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4806,,,07/25/2018,02/23/2019,GY   ,N,N,N
VEH ,5YJSA1H21FF095891,PAS,RYE            ,NY,10580,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/01/2017,08/25/2019,BL   ,N,N,N
VEH ,5YJSA1H21FF091050,PAS,GREENFLD CNTR  ,NY,12833,SARATOGA    ,2015,TESLA,4DSD,ELECTRIC,4528,,,07/27/2017,08/10/2019,WH   ,N,N,N
VEH ,5YJSA1H21FF088844,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/11/2017,04/07/2019,BK   ,N,N,N
VEH ,5YJSA1H21FF086737,PAS,FREEPORT       ,NY,11520,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4528,,,10/22/2016,12/12/2018,GY   ,N,N,N
VEH ,5YJSA1H21FF080355,PAS,E MORICHES     ,NY,11940,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/06/2018,07/06/2020,GY   ,N,N,N
VEH ,5YJSA1H21FFP78321,PAS,BROOKLYN       ,NY,11201,KINGS       ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/06/2017,04/10/2019,GY   ,N,N,N
VEH ,5YJSA1H21FFP78111,PAS,BROOKLYN       ,NY,11231,KINGS       ,2015,TESLA,4DSD,ELECTRIC,4900,,,05/03/2017,05/31/2019,BK   ,N,N,N
VEH ,5YJSA1H21FFP77461,PAS,BEDFORD CRNRS  ,NY,10549,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,11/27/2016,02/15/2019,RD   ,N,N,N
VEH ,5YJSA1H21FFP74866,PAS,EASTCHESTER    ,NY,10709,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,02/27/2017,04/07/2019,BL   ,N,N,N
VEH ,5YJSA1H21FFP74687,PAS,ISLAND PARK    ,NY,11558,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4594,,,05/21/2018,07/21/2019,WH   ,N,N,N
VEH ,5YJSA1H21FFP74172,PAS,NEW YORK       ,NY,10007,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4850,,,05/07/2018,06/24/2020,GY   ,N,N,N
VEH ,5YJSA1H21FFP73152,PAS,WOODBURY       ,NY,11797,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/15/2017,03/26/2019,BK   ,N,N,N
VEH ,5YJSA1H21FFP69960,PAS,SARATOGA SPGS  ,NY,12866,OUT-OF-STATE,2015,TESLA,4DSD,ELECTRIC,4740,,,05/08/2017,05/31/2019,GY   ,N,N,N
VEH ,5YJSA1H21EFP62912,PAS,LAKE GROVE     ,NY,11755,SUFFOLK     ,2014,TESLA,4DSD,ELECTRIC,4594,,,12/01/2016,01/31/2019,BL   ,N,N,N
VEH ,5YJSA1H20FF099494,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4806,,,09/11/2017,09/23/2019,GY   ,N,N,N
VEH ,5YJSA1H20FF091606,PAS,SMITHTOWN      ,NY,11787,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/12/2017,07/01/2019,WH   ,N,N,N
VEH ,5YJSA1H20FF090939,PAS,HOPEWELL JCTN  ,NY,12533,DUTCHESS    ,2015,TESLA,4DSD,ELECTRIC,4528,,,02/25/2017,02/24/2019,WH   ,N,N,N
VEH ,5YJSA1H20FF087894,PAS,HARRISON       ,NY,10528,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/05/2017,03/21/2019,GY   ,N,N,N
VEH ,5YJSA1H20FF086731,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,03/08/2017,03/07/2019,BK   ,N,N,N
VEH ,5YJSA1H20FF082159,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,08/07/2017,09/10/2019,GY   ,N,N,N
VEH ,5YJSA1H20FF081223,PAS,OLD WESTBURY   ,NY,11568,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4528,,,06/01/2017,08/29/2019,BL   ,N,N,N
VEH ,5YJSA1H20FF080329,PAS,MELVILLE       ,NY,11747,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4528,,,10/31/2017,01/04/2020,BK   ,N,N,N
VEH ,5YJSA1H20FF080153,PAS,HICKSVILLE     ,NY,11801,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/11/2017,05/31/2019,BL   ,N,N,N
VEH ,5YJSA1H20FFP74566,PAS,CLIFTON SPRING ,NY,14432,ONTARIO     ,2015,TESLA,4DSD,ELECTRIC,4528,,,11/01/2017,11/30/2019,BK   ,N,N,N
VEH ,5YJSA1H20FFP74387,PAS,BRONX          ,NY,10462,BRONX       ,2015,TESLA,4DSD,ELECTRIC,4740,,,05/11/2017,06/12/2019,GY   ,N,N,N
VEH ,5YJSA1H20FFP74258,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4850,,,07/08/2017,09/21/2019,BL   ,N,N,N
VEH ,5YJSA1H20FFP71621,PAS,NYACK          ,NY,10960,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4528,,,05/02/2017,04/23/2019,WH   ,N,N,N
VEH ,5YJSA1H20FFP71604,PAS,MANHASSET      ,NY,11030,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,02/17/2017,03/18/2019,WH   ,N,N,N
VEH ,5YJSA1H20FFP71439,PAS,OLD WESTBURY   ,NY,11568,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,12/20/2016,03/08/2019,GY   ,N,N,N
VEH ,5YJSA1H20FFP70663,PAS,EAST ISLIP     ,NY,11730,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,11/25/2016,11/26/2018,GY   ,N,N,N
VEH ,5YJSA1H20FFP70579,PAS,IRVINGTON      ,NY,10533,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/26/2017,04/19/2019,RD   ,N,N,N
VEH ,5YJSA1H20FFP69965,PAS,MILTON         ,NY,12547,ULSTER      ,2015,TESLA,4DSD,ELECTRIC,4740,,,06/30/2018,06/29/2020,GY   ,N,N,N
VEH ,5YJSA1H20FFP69562,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/08/2018,02/19/2020,GY   ,N,N,N
VEH ,5YJSA1H20EFP65817,PAS,BREWSTER       ,NY,10509,WESTCHESTER ,2014,TESLA,4DSD,ELECTRIC,4594,,,07/13/2017,09/19/2019,BL   ,N,N,N
VEH ,5YJSA1H20EFP62917,PAS,NEW YORK       ,NY,10003,NEW YORK    ,2014,TESLA,4DSD,ELECTRIC,4594,,,08/24/2018,08/23/2020,GY   ,N,N,N
VEH ,5YJSA1H2XFF098420,PAS,BEDFORD CORNER ,NY,10549,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4806,,,08/09/2017,09/24/2019,WH   ,N,N,N
VEH ,5YJSA1H2XFF096859,PAS,NEW ROCHELLE   ,NY,10804,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,08/09/2017,09/01/2019,WH   ,N,N,N
VEH ,5YJSA1H2XFF094352,PAS,GREAT NECK     ,NY,11023,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,08/22/2018,11/03/2020,GY   ,N,N,N
VEH ,5YJSA1H2XFF094206,PAS,HUNTINGTON     ,NY,11743,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4806,,,04/23/2018,05/19/2019,GY   ,N,N,N
VEH ,5YJSA1H2XFF084694,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,01/07/2017,03/16/2019,BL   ,N,N,N
VEH ,5YJSA1H2XFF083206,PAS,MELVILLE       ,NY,11747,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4508,,,08/15/2017,06/30/2019,WH   ,N,N,N
VEH ,5YJSA1H2XFF081519,PAS,PELHAM MANOR   ,NY,10803,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4528,,,04/04/2017,05/06/2019,BK   ,N,N,N
VEH ,5YJSA1H2XFFP77359,PAS,AMHERST        ,NY,14226,ERIE        ,2015,TESLA,4DSD,ELECTRIC,4740,,,04/28/2018,04/19/2019,BK   ,N,N,N
